LEAR_ID,AGENCYNAME,CITY,STATE,ZIPCODE,FIPS,POPSERVED,POPGROUP,FTSWORN,PERS_NEW_WHT,PERS_NEW_BLK,PERS_NEW_HSP,PERS_NEW_IND,PERS_NEW_ASN,PERS_NEW_HAW,PERS_NEW_TWO,PERS_NEW_UNK,PERS_NEW_TOTR,PERS_NEW_MALE,PERS_NEW_FEM,PERS_NEW_TOTS,PERS_WHITE_MALE,PERS_BLACK_MALE,PERS_HISP_MALE,PERS_AMIND_MALE,PERS_ASIAN_MALE,PERS_HAWPI_MALE,PERS_MULTI_MALE,PERS_UNK_MALE,PERS_MALE,PERS_WHITE_FEM,PERS_BLACK_FEM,PERS_HISP_FEM,PERS_AMIND_FEM,PERS_ASIAN_FEM,PERS_HAWPI_FEM,PERS_UNK_FEM,PERS_FEMALE,PERS_CHF_RACE,PERS_SUP_SGT_WH,PERS_SUP_SGT_BK,PERS_SUP_SGT_HS,PERS_SUP_SGT_AI,PERS_SUP_SGT_AS,PERS_SUP_SGT_HA,PERS_SUP_SGT_MUL,PERS_SUP_SGT_UNK,PERS_SUP_SGT_TOTR,PERS_SUP_SGT_MALE,PERS_SUP_SGT_FEM,PERS_SUP_SGT_TOTS,PERS_COLBAR_SWN,PERS_COLBAR_LIM,PERS_COLBAR_NON,NUMCPO,CP_MISSION,CP_PLAN,CP_TRN_NEW,CP_CPACAD,CP_TRN_INSRV,ISSU_ADDR_CP,EQ_AUTH_NECK,EQ_AUTH_CHEM,POL_MAXHRS,POL_MENTILL,POL_INCUSDTH,POL_RACPROF,POL_ACTSHOOT,POL_STFRSK,POL_FOOT,POL_MSCOND,POL_BWC,POL_CULTAW,POL_INV_INJRY,POL_INV_DTH,POL_CCRB,ISSU_ADDR_CRMPREV
639058,MORRISONVILLE POLICE DEPARTMENT,MORRISONVILLE,IL,62546,17021,1020,9,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,-8,-8,0,-8,2,3,2,3,3,-88,-88,1,2,2,2,2,2,2,2,2,2,1,1,2,3
638567,CHAMPAIGN POLICE DEPARTMENT,CHAMPAIGN,IL,61820,17019,86637,5,116,11,0,0,0,0,0,0,0,11,9,2,11,98,5,0,0,0,1,2,0,106,9,0,1,0,0,0,0,10,2,17,0,0,0,0,1,0,0,18,17,1,18,1,-8,2,0,1,1,1,1,1,3,-88,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3
638446,ASHLAND POLICE DEPARTMENT,ASHLAND,IL,62612,17017,1239,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,-8,2,-8,2,3,3,-88,-88,2,1,1,1,1,1,2,2,2,2,1,1,2,3
638548,CARROLL COUNTY SHERIFF'S OFFICE,MOUNT CARROLL,IL,61053,17015,14539,7,9,4,0,1,0,0,0,0,0,5,4,1,5,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,0,-8,2,-8,2,3,4,-88,-88,2,2,1,1,2,2,2,2,1,2,1,1,2,4
639277,SAVANNA POLICE DEPARTMENT,SAVANNA,IL,61074,17015,2859,8,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,-8,0,1,2,-8,2,2,3,-88,-88,2,2,2,1,1,1,2,2,2,2,2,1,2,3
639325,SPRING VALLEY POLICE DEPARTMENT,SPRING VALLEY,IL,61362,17011,5262,8,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,2,0,2,3,-8,3,0,1,2,-8,2,3,3,-88,-88,2,1,1,1,1,1,1,1,2,1,2,1,2,3
639192,POCAHONTAS POLICE DEPARTMENT,POCAHONTAS,IL,62275,17005,728,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,4,-8,2,3,2,2,3,1,-88,2,2,2,2,2,2,2,2,2,2,1,1,2,3
638308,CASCADE POLICE DEPARTMENT,CASCADE,ID,83611,16085,967,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,4,1,1,-8,2,2,3,-88,-88,2,1,1,2,1,2,1,1,1,1,1,1,2,3
638410,VALLEY COUNTY SHERIFF'S OFFICE,CASCADE,ID,83611,16085,10496,7,16,1,0,0,0,0,0,0,0,1,1,0,1,15,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,3,3,0,3,3,3,3,13,2,2,-8,2,-9,4,-88,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3
638380,PAYETTE COUNTY SHERIFF'S OFFICE,PAYETTE,ID,83661,16075,23026,7,16,5,0,0,0,0,0,0,0,5,5,0,5,15,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,3,0,3,3,3,3,10,1,2,2,2,2,3,-88,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3
638375,ONEIDA COUNTY SHERIFF'S OFFICE,MALAD CITY,ID,83252,16071,4343,8,8,2,0,0,0,0,0,0,0,2,2,0,2,7,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,-9,-8,-8,0,2,1,1,2,1,4,-88,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
638390,RATHDRUM POLICE DEPARTMENT,RATHDRUM,ID,83858,16055,7921,8,14,1,0,0,0,0,0,0,0,1,1,0,1,12,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,2,0,2,3,-8,3,0,1,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3
638287,ASHTON POLICE DEPARTMENT,ASHTON,ID,83420,16043,1055,9,2,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,-8,2,3,2,2,3,-88,-88,2,2,1,1,2,2,2,1,2,2,1,1,2,3
638326,FREMONT COUNTY SHERIFF'S OFFICE,SAINT ANTHONY,ID,83445,16043,12943,7,20,3,0,0,0,0,0,0,0,3,3,0,3,16,0,0,0,0,1,2,0,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2,2,0,2,3,3,3,0,1,1,2,2,3,2,-9,-9,1,1,1,1,1,1,1,1,2,1,1,1,2,2
638388,PRESTON POLICE DEPARTMENT,PRESTON,ID,83263,16041,5354,8,6,2,0,0,0,0,0,0,0,2,2,0,2,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,3,0,1,1,1,2,1,3,-88,-88,1,1,1,1,1,1,1,1,2,2,2,2,2,3
638320,ELMORE COUNTY SHERIFF'S OFFICE,MOUNTAIN HOME,ID,83647,16039,26018,6,16,5,0,1,0,0,0,0,0,6,5,1,6,12,0,1,0,0,0,0,0,13,2,0,1,0,0,0,0,3,1,4,0,0,0,0,0,0,0,4,4,0,4,3,-8,-8,0,1,2,1,2,1,3,1,-88,1,1,1,1,1,1,1,1,1,2,1,1,2,3
638314,CLEARWATER COUNTY SHERIFF'S OFFICE,OROFINO,ID,83544,16035,8497,8,15,8,0,0,0,0,0,0,0,8,4,4,8,12,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,2,2,0,2,3,3,3,4,1,2,2,2,3,4,-88,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3
638306,CANYON COUNTY SHERIFF'S OFFICE,CALDWELL,ID,83605,16027,211698,4,71,31,0,3,0,0,0,0,0,34,21,10,31,64,1,2,0,1,0,0,0,68,2,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,1,3,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3
638348,IONA POLICE DEPARTMENT,IONA,ID,83427,16019,2213,9,2,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,-8,2,1,2,2,2,1,-88,1,2,2,2,2,2,2,2,2,2,2,2,2,2
638297,BOISE POLICE DEPARTMENT,BOISE,ID,83704,16001,223154,4,294,13,0,0,0,0,0,0,0,13,9,4,13,241,6,7,1,1,0,0,8,264,26,1,0,0,0,1,2,30,1,27,0,0,0,0,0,0,0,27,26,1,27,1,-8,3,28,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
638346,IDAHO STATE POLICE,MERIDIAN,ID,83642,16001,1683140,1,273,35,2,1,0,0,0,0,0,38,36,2,38,249,3,7,0,1,0,0,0,260,11,0,1,0,1,0,0,13,1,42,0,0,0,0,0,0,0,42,40,2,42,3,-8,3,0,2,2,3,2,3,3,-88,-88,1,1,1,1,1,2,1,1,1,2,1,1,2,3
638281,ADA COUNTY SHERIFF'S OFFICE,BOISE,ID,83704,16001,444028,3,139,0,0,0,0,0,0,0,82,82,34,48,82,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,14,14,1,0,0,0,0,0,0,0,47,47,31,16,47,3,3,3,5,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3
637842,MAUI POLICE DEPARTMENT,WAILUKU,HI,96793,15009,165386,4,363,0,0,0,0,0,0,0,0,0,0,0,0,78,2,9,0,19,16,0,205,329,14,0,0,0,2,4,14,34,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,1,18,2,2,1,2,3,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1
637841,KAUAI POLICE DEPARTMENT,LIHUE,HI,96766,15007,72029,5,149,3,0,0,0,4,3,0,1,11,9,2,11,35,0,0,0,46,34,0,23,138,4,0,0,0,3,3,1,11,6,6,0,0,0,6,4,0,0,16,13,3,16,2,-8,2,88,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2
637839,HONOLULU POLICE DEPARTMENT,HONOLULU,HI,96813,15003,992605,2,1962,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,196,25,21,3,537,391,209,357,1739,39,1,2,1,42,55,49,222,6,75,2,4,0,194,102,93,0,470,416,54,470,1,-8,1,50,1,1,3,1,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1
637838,HAWAII POLICE DEPARTMENT,HILO,HI,96720,15001,198449,4,442,8,0,0,0,7,2,6,0,23,21,2,23,97,2,6,0,117,21,157,11,411,8,0,0,0,5,1,0,31,5,11,0,0,0,13,1,20,0,45,43,2,45,1,-8,1,26,1,1,1,2,2,1,-88,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1
637671,ROCHELLE POLICE DEPARTMENT,ROCHELLE,GA,31079,13315,1112,9,6,2,1,0,0,0,0,0,0,3,3,0,3,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,3,2,1,1,3,2,3,3,1,-88,2,1,1,1,1,1,1,1,1,2,1,1,2,3
637819,WHITFIELD COUNTY SHERIFF'S DEPARTMENT,DALTON,GA,30722,13313,104589,4,126,18,0,2,0,0,0,0,0,20,14,6,20,107,2,6,0,0,0,0,0,115,10,0,1,0,0,0,0,11,1,17,0,0,0,0,0,0,0,17,14,3,17,3,-8,-8,0,2,2,-8,2,3,5,1,-88,1,1,1,1,1,1,1,1,2,2,2,1,2,2
637792,WALTON COUNTY SHERIFF'S DEPARTMENT,MONROE,GA,30655,13297,90184,5,132,12,3,0,0,1,0,0,0,16,12,4,16,114,8,0,0,1,0,0,0,123,3,3,0,0,0,0,0,6,1,8,1,1,0,0,0,0,0,10,9,1,10,3,3,3,2,2,2,2,2,2,3,-88,2,1,1,2,2,1,1,1,1,2,2,1,1,2,1
637761,TREUTLEN COUNTY SHERIFF'S DEPARTMENT,SOPERTON,GA,30457,13283,6637,8,11,6,0,0,0,0,0,0,0,6,4,2,6,10,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,1,2,3,3,3,1,-8,2,2,2,1,3,-88,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3
637759,TOWNS COUNTY SHERIFF'S DEPARTMENT,YOUNG HARRIS,GA,30582,13281,11391,7,19,1,0,0,0,0,0,0,0,1,1,0,1,17,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,5,4,1,5,3,-8,-8,0,1,2,1,1,2,3,-88,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2
637784,VIDALIA POLICE DEPARTMENT,VIDALIA,GA,30474,13279,10559,7,34,6,1,0,0,0,0,0,0,7,7,0,7,24,2,2,1,0,0,0,0,29,4,0,1,0,0,0,0,5,1,5,0,0,0,0,0,0,0,5,2,3,5,3,-8,-8,0,1,1,2,1,3,2,-88,-88,1,1,1,1,1,1,1,1,2,1,2,1,2,2
637660,REYNOLDS POLICE DEPARTMENT,REYNOLDS,GA,31076,13269,1025,9,6,1,1,0,0,0,0,0,0,2,2,0,2,2,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,-8,-8,1,1,1,2,2,1,1,-88,2,1,1,2,1,2,1,2,1,1,1,1,1,2,-9
637407,GRIFFIN POLICE DEPARTMENT,GRIFFIN,GA,30224,13255,22928,7,81,5,4,1,0,0,0,0,0,10,9,1,10,59,12,0,0,0,0,0,0,71,7,2,1,0,0,0,0,10,1,11,1,0,0,0,0,0,0,12,10,2,12,3,-8,3,1,1,1,1,1,2,2,-88,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2
637141,BLYTHE POLICE DEPARTMENT,BLYTHE,GA,30805,13245,668,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,3,1,-8,2,-8,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3
637665,RICHMOND COUNTY SHERIFF'S OFFICE,AUGUSTA,GA,30901,13245,201647,4,409,35,19,1,0,0,0,0,0,55,44,11,55,258,90,13,0,5,0,0,0,366,20,22,0,0,1,0,0,43,2,34,17,2,0,0,0,0,0,53,45,8,53,3,3,3,7,1,1,1,1,1,1,-88,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2
637570,MOUNTAIN CITY POLICE DEPARTMENT,MOUNTAIN CITY,GA,30562,13241,1075,9,3,1,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,-8,-8,3,1,2,3,2,3,3,1,1,1,2,2,2,2,2,2,-9,2,2,1,1,2,3
637700,SKY VALLEY POLICE DEPARTMENT,DILLARD,GA,30537,13241,269,9,4,2,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-8,-8,4,1,1,-8,-9,3,3,-88,-88,1,1,1,1,2,2,2,1,1,2,1,1,2,3
637636,POLK COUNTY SHERIFF'S OFFICE,CEDARTOWN,GA,30125,13233,41776,6,31,0,0,0,0,0,0,1,0,1,1,0,1,25,1,1,0,0,0,1,0,28,3,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,4,4,0,4,3,3,-8,0,-8,2,3,2,2,5,1,-88,1,1,1,1,1,1,1,1,1,1,1,1,2,4
637612,PAULDING COUNTY SHERIFF'S OFFICE,DALLAS,GA,30132,13223,155825,4,197,9,1,0,0,0,0,0,0,10,8,2,10,156,6,2,0,0,0,0,0,164,31,2,0,0,0,0,0,34,1,34,2,1,0,0,0,0,0,37,33,4,37,-9,-9,-9,3,2,2,2,2,3,3,-88,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3
637584,NEWTON COUNTY SHERIFF'S DEPARTMENT,COVINGTON,GA,30014,13217,106999,4,166,12,12,0,0,0,0,0,0,24,20,4,24,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,-9,-9,-9,3,-8,-8,8,1,1,1,2,1,1,-88,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
637238,COLUMBUS POLICE DEPARTMENT,COLUMBUS,GA,31902,13215,197485,4,407,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,251,78,7,0,2,3,0,0,341,38,24,2,0,0,2,0,66,1,45,15,0,0,0,1,0,0,61,52,9,61,3,-8,3,8,2,2,1,1,2,3,-88,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1
637578,MUSCOGEE COUNTY SHERIFF'S OFFICE,COLUMBUS,GA,31902,13215,197485,4,235,23,21,2,0,1,1,0,2,50,38,12,50,197,92,13,0,2,2,0,3,309,55,51,4,0,0,0,1,111,1,20,9,3,0,0,0,0,0,32,26,6,32,2,2,-8,1,1,1,3,1,3,3,-88,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3
637565,MORGAN COUNTY SHERIFF'S OFFICE,MADISON,GA,30650,13211,18170,7,29,0,1,0,0,0,0,0,0,1,0,1,1,22,3,0,0,0,0,0,0,25,3,1,0,0,0,0,0,4,1,5,2,0,0,0,0,0,0,7,7,0,7,3,-8,3,29,1,1,2,2,2,3,-88,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3
637406,GREENVILLE POLICE DEPARTMENT,GREENVILLE,GA,30222,13199,855,9,6,0,0,1,0,0,0,0,0,1,1,0,1,2,2,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,1,3,-8,3,6,-8,2,1,2,3,3,-88,-88,1,1,1,1,1,1,1,1,1,1,1,1,2,3
637603,OGLETHORPE POLICE DEPARTMENT,OGLETHORPE,GA,31068,13193,1194,9,5,1,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,-8,2,0,1,1,1,2,3,3,1,-88,1,2,1,2,1,2,2,1,1,1,2,1,2,3
637510,LOWNDES COUNTY SHERIFF'S OFFICE,VALDOSTA,GA,31603,13185,114628,4,121,0,0,0,0,0,0,0,0,0,0,0,0,70,30,3,1,0,1,0,0,105,13,3,0,0,0,0,0,16,1,11,7,0,0,0,0,0,0,18,17,1,18,3,3,3,0,-8,2,-8,2,3,4,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3
637781,VALDOSTA POLICE DEPARTMENT,VALDOSTA,GA,31601,13185,56474,5,140,7,2,1,0,0,0,0,0,10,6,4,10,86,23,4,0,2,0,0,0,115,19,5,0,0,1,0,0,25,1,10,3,0,0,0,0,0,0,13,10,3,13,3,-8,3,1,2,2,3,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
637298,DUBLIN POLICE DEPARTMENT,DUBLIN,GA,31040,13175,16104,7,54,6,6,0,0,0,0,0,0,12,9,3,12,32,16,1,0,0,0,0,0,49,4,0,1,0,0,0,0,5,2,8,1,0,0,0,0,0,0,9,9,0,9,3,-8,3,24,1,1,3,2,2,3,-88,2,1,1,1,1,1,1,2,1,1,1,1,1,2,3
637490,LANIER COUNTY SHERIFF'S DEPARTMENT,LAKELAND,GA,31635,13173,10399,7,15,2,2,0,0,0,0,0,0,4,3,1,4,14,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,3,0,-9,-9,-9,-9,-9,3,-9,-9,1,1,-9,1,2,1,2,1,2,2,1,1,2,3
637832,WRIGHTSVILLE POLICE DEPARTMENT,WRIGHTSVILLE,GA,31096,13167,3616,8,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,2,3,-8,3,5,1,2,-8,2,2,2,-88,-88,2,1,1,1,1,1,1,1,1,1,1,1,2,2
637508,LOUISVILLE POLICE DEPARTMENT,LOUISVILLE,GA,30434,13163,2383,9,7,1,0,0,0,0,0,0,0,1,1,0,1,5,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,3,0,3,3,-8,-8,0,1,1,1,2,2,3,1,-88,1,1,1,1,2,1,1,1,1,2,1,1,2,4
637467,JEFFERSON POLICE DEPARTMENT,JEFFERSON,GA,30549,13157,10486,7,25,1,0,1,0,0,0,0,0,2,2,0,2,18,2,1,0,0,0,0,0,21,4,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,5,5,0,5,3,-8,3,15,1,1,1,1,1,2,-88,-88,1,1,1,1,1,1,1,1,2,1,1,1,2,2
637146,BRASELTON POLICE DEPARTMENT,BRASELTON,GA,30517,13157,2350,9,16,13,0,0,0,0,0,0,0,13,13,0,13,12,1,2,0,0,0,0,0,15,0,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,4,4,0,4,3,-8,3,0,1,1,1,1,1,2,-88,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
637453,HOUSTON COUNTY SHERIFF'S DEPARTMENT,WARNER ROBINS,GA,31088,13153,152122,4,128,1,0,0,0,0,0,0,0,1,1,0,1,105,13,1,0,1,0,0,0,120,6,1,1,0,0,0,0,8,1,19,5,1,0,0,0,0,0,25,23,2,25,3,-8,3,3,2,2,3,2,3,4,-88,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3
637183,CENTERVILLE POLICE DEPARTMENT,CENTERVILLE,GA,31028,13153,7615,8,18,3,0,0,0,0,0,0,0,3,2,1,3,11,2,1,0,0,0,0,0,14,3,0,0,0,0,0,0,3,2,2,1,1,0,0,0,0,0,4,4,0,4,3,-8,3,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
637796,WARNER ROBINS POLICE DEPARTMENT,WARNER ROBINS,GA,31093,13153,74033,5,106,14,2,2,0,0,0,0,0,18,17,1,18,91,6,3,0,2,0,0,0,102,4,0,0,0,0,0,0,4,1,16,2,0,0,0,0,0,0,18,17,1,18,3,-8,3,1,1,2,1,1,2,2,-88,1,2,2,2,1,1,1,2,1,1,2,2,2,2,4
637439,HENRY COUNTY POLICE DEPARTMENT,MCDONOUGH,GA,30253,13151,184332,4,196,10,11,1,0,0,0,1,0,23,21,2,23,137,36,3,0,1,0,1,0,178,11,5,0,0,1,0,0,18,1,27,4,0,0,0,0,0,0,31,28,3,31,3,-8,3,1,1,1,1,1,3,2,-88,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2
637331,FLOWERY BRANCH POLICE DEPARTMENT,FLOWERY BRANCH,GA,30542,13139,7073,8,15,5,1,2,0,0,0,0,0,8,7,1,8,11,1,2,0,1,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,3,1,1,1,2,2,2,1,-88,-88,2,1,1,1,1,1,2,1,1,1,1,1,2,3
637351,GAINESVILLE POLICE DEPARTMENT,GAINESVILLE,GA,30503,13139,40000,6,98,15,3,2,0,0,0,0,0,20,17,3,20,76,6,5,0,0,0,0,0,87,8,0,2,0,1,0,0,11,1,12,1,0,0,0,0,0,0,13,13,0,13,3,-8,3,3,1,1,2,1,2,2,-88,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
637420,HALL COUNTY SHERIFF'S OFFICE,GAINESVILLE,GA,30501,13139,196637,4,263,54,6,8,0,0,0,0,0,68,47,21,68,209,13,5,0,1,0,0,0,228,31,2,1,1,0,0,0,35,1,44,2,1,0,0,0,0,0,47,42,5,47,3,-8,3,4,2,2,3,1,3,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2
637277,DEMOREST POLICE DEPARTMENT,DEMOREST,GA,30535,13137,2061,9,7,1,0,0,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,0,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3
637741,TALLULAH FALLS POLICE DEPARTMENT,TALLULAH FALLS,GA,30573,13137,100,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,-9,-9,-9,-9,-9,-9,-9,-9,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,0,1,1,2,2,2,3,-88,1,1,2,2,1,2,1,2,1,2,2,1,1,2,3
637500,LILBURN POLICE DEPARTMENT,LILBURN,GA,30047,13135,12675,7,32,5,0,1,0,0,0,0,0,6,5,1,6,25,1,2,0,1,0,0,0,29,3,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,5,5,0,5,-9,-8,-9,1,1,1,1,1,1,1,-88,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1
637410,GWINNETT COUNTY POLICE DEPARTMENT,LAWRENCEVILLE,GA,30046,13135,764045,2,783,43,26,13,0,4,1,0,0,87,64,23,87,531,118,24,0,8,3,0,0,684,56,33,5,0,3,2,0,99,1,90,7,5,0,0,0,0,0,102,94,8,102,3,-8,3,14,1,1,1,1,1,3,-88,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
637404,GREENE COUNTY SHERIFF'S OFFICE,GREENSBORO,GA,30642,13133,17003,7,32,0,1,0,0,0,0,0,0,1,1,0,1,25,5,0,0,0,0,1,0,31,1,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,4,4,0,4,3,-8,3,0,1,2,2,2,2,2,-88,-88,1,1,1,1,1,1,1,1,1,2,2,1,2,2
637814,WHIGHAM POLICE DEPARTMENT,WHIGHAM,GA,39897,13131,473,9,3,1,1,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,3,-8,-8,3,1,1,-8,2,3,-9,2,2,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9
637324,FAIRBURN POLICE DEPARTMENT,FAIRBURN,GA,30213,13121,14182,7,36,2,5,0,0,1,0,0,0,8,5,3,8,12,10,2,0,1,0,0,0,25,3,6,1,0,1,0,0,11,2,2,4,0,0,0,0,0,0,6,5,1,6,3,-8,3,1,1,1,3,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,3
637308,EAST POINT POLICE DEPARTMENT,EAST POINT,GA,30344,13121,35471,6,105,4,7,0,0,0,1,0,0,12,10,2,12,29,56,2,0,0,1,0,1,89,4,14,0,0,0,0,0,18,2,5,9,0,0,0,0,0,0,14,12,2,14,3,3,3,2,1,1,3,1,3,1,-88,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2
